exp,file_num,event_type,start_time_file_sec,stop_time_file_sec,start_time_experiment,stop_time_experiment,start_time_experiment_sec,stop_time_experiment_sec,start_time_real,stop_time_real,RMS_arena_1,RMS_arena_2,RMS_underground,channel,assigned_location,duration_sec,bout_id,position_in_bout
235,159,alarm,343.636,343.78,15:59:43.636,15:59:43.780,57583.635712,57583.779704,2025-03-22 11:34:33.635712,2025-03-22 11:34:33.779704,-44.44958114624024,-54.43443,-12.219972,10,underground,0.144,19.0,8.0
235,159,alarm,343.702,343.72,15:59:43.702,15:59:43.720,57583.702016,57583.720184,2025-03-22 11:34:33.702016,2025-03-22 11:34:33.720184,-43.72142791748047,-53.10049,-7.9502277,20,underground,0.018,19.0,9.0
235,159,alarm,344.732,344.826,15:59:44.732,15:59:44.826,57584.73152,57584.825592,2025-03-22 11:34:34.731520,2025-03-22 11:34:34.825592,-42.41180419921875,-55.01217,-9.114807,30,underground,0.094,19.0,10.0
235,159,alarm,345.638,345.709,15:59:45.638,15:59:45.709,57585.638016,57585.70892,2025-03-22 11:34:35.638016,2025-03-22 11:34:35.708920,-46.27069091796875,-55.130978,-8.4445,10,underground,0.071,19.0,11.0
235,159,alarm,346.448,346.508,15:59:46.448,15:59:46.508,57586.448128,57586.508024,2025-03-22 11:34:36.448128,2025-03-22 11:34:36.508024,-49.6768798828125,-55.408653,-8.328094,30,underground,0.06,19.0,12.0
235,159,alarm,347.185,347.26,15:59:47.185,15:59:47.260,57587.184768,57587.260408,2025-03-22 11:34:37.184768,2025-03-22 11:34:37.260408,-46.65557098388672,-55.104713,-12.71544,10,underground,0.076,19.0,13.0
235,159,alarm,348.014,348.094,15:59:48.014,15:59:48.094,57588.01408,57588.094072,2025-03-22 11:34:38.014080,2025-03-22 11:34:38.094072,-46.344608306884766,-55.198704,-11.62835,30,underground,0.08,19.0,14.0
235,159,alarm,348.031,348.105,15:59:48.031,15:59:48.105,57588.030976,57588.105208,2025-03-22 11:34:38.030976,2025-03-22 11:34:38.105208,-45.919166564941406,-55.111813,-12.585817,10,underground,0.074,19.0,15.0
235,159,alarm,348.822,348.888,15:59:48.822,15:59:48.888,57588.822144,57588.888312,2025-03-22 11:34:38.822144,2025-03-22 11:34:38.888312,-47.75897979736328,-55.33745,-12.243647,30,underground,0.066,19.0,16.0
235,159,alarm,348.84,348.901,15:59:48.840,15:59:48.901,57588.839936,57588.900728,2025-03-22 11:34:38.839936,2025-03-22 11:34:38.900728,-47.228397369384766,-55.263756,-13.77755,10,underground,0.061,19.0,17.0
235,159,alarm,349.594,349.649,15:59:49.594,15:59:49.649,57589.594496,57589.648504,2025-03-22 11:34:39.594496,2025-03-22 11:34:39.648504,-51.01852035522461,-55.479996,-12.722263,30,underground,0.054,19.0,18.0
235,159,alarm,350.433,350.51,15:59:50.433,15:59:50.510,57590.433408,57590.50956,2025-03-22 11:34:40.433408,2025-03-22 11:34:40.509560,-48.34751129150391,-55.398273,-11.804976,30,underground,0.076,19.0,19.0
235,159,alarm,350.458,350.532,15:59:50.458,15:59:50.532,57590.45824,57590.532216,2025-03-22 11:34:40.458240,2025-03-22 11:34:40.532216,-47.64004135131836,-55.230095,-13.380313,10,underground,0.074,19.0,20.0
235,159,alarm,351.192,351.248,15:59:51.192,15:59:51.248,57591.191936,57591.247864,2025-03-22 11:34:41.191936,2025-03-22 11:34:41.247864,-51.48670959472656,-55.59997,-10.463522,30,underground,0.056,19.0,21.0
235,159,alarm,351.924,352.007,15:59:51.924,15:59:52.007,57591.92384,57592.007288,2025-03-22 11:34:41.923840,2025-03-22 11:34:42.007288,-47.2117919921875,-55.057556,-10.749101,30,underground,0.083,19.0,22.0
235,159,alarm,351.94,352.031,15:59:51.940,15:59:52.031,57591.939584,57592.031096,2025-03-22 11:34:41.939584,2025-03-22 11:34:42.031096,-47.01441192626953,-54.926453,-12.860789,10,underground,0.092,19.0,23.0
235,159,alarm,352.756,352.785,15:59:52.756,15:59:52.785,57592.75584,57592.784632,2025-03-22 11:34:42.755840,2025-03-22 11:34:42.784632,-52.53975296020508,-55.60251,-25.114471,30,underground,0.029,19.0,24.0
235,159,alarm,353.466,353.539,15:59:53.466,15:59:53.539,57593.466368,57593.53932,2025-03-22 11:34:43.466368,2025-03-22 11:34:43.539320,-49.11908721923828,-55.488705,-9.713305,30,underground,0.073,19.0,25.0
235,159,alarm,353.486,353.546,15:59:53.486,15:59:53.546,57593.48608,57593.545976,2025-03-22 11:34:43.486080,2025-03-22 11:34:43.545976,-48.45158004760742,-55.420876,-9.916351,10,underground,0.06,19.0,26.0
235,159,alarm,354.183,354.238,15:59:54.183,15:59:54.238,57594.182784,57594.237944,2025-03-22 11:34:44.182784,2025-03-22 11:34:44.237944,-50.20427703857422,-55.43779,-7.5150113,30,underground,0.055,19.0,27.0
235,159,alarm,354.885,354.959,15:59:54.885,15:59:54.959,57594.884864,57594.959352,2025-03-22 11:34:44.884864,2025-03-22 11:34:44.959352,-46.4374885559082,-54.973583,-10.286438,30,underground,0.074,19.0,28.0
235,159,alarm,354.902,354.968,15:59:54.902,15:59:54.968,57594.901504,57594.967672,2025-03-22 11:34:44.901504,2025-03-22 11:34:44.967672,-45.84263229370117,-54.743305,-10.523391,10,underground,0.066,19.0,29.0
235,159,alarm,355.632,355.691,15:59:55.632,15:59:55.691,57595.631616,57595.690872,2025-03-22 11:34:45.631616,2025-03-22 11:34:45.690872,-47.66120147705078,-55.046623,-7.424325,30,underground,0.059,19.0,30.0
235,159,alarm,355.656,355.705,15:59:55.656,15:59:55.705,57595.655808,57595.704952,2025-03-22 11:34:45.655808,2025-03-22 11:34:45.704952,-47.28593826293945,-54.783443,-8.805417,10,underground,0.049,19.0,31.0
235,159,alarm,356.374,356.451,15:59:56.374,15:59:56.451,57596.373888,57596.45068,2025-03-22 11:34:46.373888,2025-03-22 11:34:46.450680,-44.87194061279297,-55.00464,-9.352443,30,underground,0.077,19.0,32.0
235,159,alarm,356.397,356.469,15:59:56.397,15:59:56.469,57596.3968,57596.468728,2025-03-22 11:34:46.396800,2025-03-22 11:34:46.468728,-44.30297088623047,-54.86511,-10.376,10,underground,0.072,19.0,33.0
235,159,alarm,357.092,357.179,15:59:57.092,15:59:57.179,57597.09184,57597.179128,2025-03-22 11:34:47.091840,2025-03-22 11:34:47.179128,-45.06767654418945,-54.452797,-8.070328,30,underground,0.087,19.0,34.0
235,159,alarm,357.112,357.18,15:59:57.112,15:59:57.180,57597.112064,57597.179896,2025-03-22 11:34:47.112064,2025-03-22 11:34:47.179896,-44.06962966918945,-54.09343,-8.02764,10,underground,0.068,19.0,35.0
235,159,alarm,357.949,358.008,15:59:57.949,15:59:58.008,57597.94944,57598.007672,2025-03-22 11:34:47.949440,2025-03-22 11:34:48.007672,-47.92892074584961,-55.383698,-10.361229,30,underground,0.058,19.0,36.0
235,159,alarm,358.673,358.71,15:59:58.673,15:59:58.710,57598.67264,57598.709752,2025-03-22 11:34:48.672640,2025-03-22 11:34:48.709752,-50.13147735595703,-55.423416,-17.898178,30,underground,0.037,19.0,37.0
235,160,alarm,0.0,0.105,16:00:00.000,16:00:00.105,57600.000256,57600.10508,2025-03-22 11:34:50.000256,2025-03-22 11:34:50.105080,-44.25559997558594,-53.652378,-15.816021,30,underground,0.105,19.0,38.0
235,160,alarm,0.13,0.173,16:00:00.130,16:00:00.173,57600.130304,57600.173432,2025-03-22 11:34:50.130304,2025-03-22 11:34:50.173432,-52.232757568359375,-55.594627,-24.868963,30,underground,0.043,19.0,39.0
235,160,alarm,1.236,1.312,16:00:01.236,16:00:01.312,57601.235712,57601.311864,2025-03-22 11:34:51.235712,2025-03-22 11:34:51.311864,-50.49171829223633,-55.45485,-21.143654,30,underground,0.076,19.0,40.0
235,160,alarm,1.831,1.931,16:00:01.831,16:00:01.931,57601.830912,57601.930872,2025-03-22 11:34:51.830912,2025-03-22 11:34:51.930872,-51.19402313232422,-55.556942,-24.448261,30,underground,0.1,19.0,41.0
235,160,alarm,3.121,3.207,16:00:03.121,16:00:03.207,57603.121408,57603.207288,2025-03-22 11:34:53.121408,2025-03-22 11:34:53.207288,-48.28534698486328,-55.615444,-19.772402,30,underground,0.086,19.0,42.0
235,160,alarm,3.137,3.205,16:00:03.137,16:00:03.205,57603.136512,57603.205368,2025-03-22 11:34:53.136512,2025-03-22 11:34:53.205368,-47.58222961425781,-55.576202,-19.042301,10,underground,0.069,19.0,43.0
235,160,alarm,3.933,3.997,16:00:03.933,16:00:03.997,57603.932544,57603.996792,2025-03-22 11:34:53.932544,2025-03-22 11:34:53.996792,-49.67626190185547,-55.645035,-19.5676,10,underground,0.064,19.0,44.0
235,160,alarm,4.682,4.737,16:00:04.682,16:00:04.737,57604.681984,57604.736888,2025-03-22 11:34:54.681984,2025-03-22 11:34:54.736888,-49.57592010498047,-55.650253,-19.488426,30,underground,0.055,19.0,45.0
235,160,alarm,5.385,5.425,16:00:05.385,16:00:05.425,57605.385344,57605.425016,2025-03-22 11:34:55.385344,2025-03-22 11:34:55.425016,-48.33587265014648,-55.55923,-17.344625,10,underground,0.04,19.0,46.0
235,160,alarm,6.056,6.116,16:00:06.056,16:00:06.116,57606.055808,57606.115576,2025-03-22 11:34:56.055808,2025-03-22 11:34:56.115576,-47.89764404296875,-55.75625,-16.183744,10,underground,0.06,19.0,47.0
235,160,alarm,6.763,6.808,16:00:06.763,16:00:06.808,57606.763264,57606.80844,2025-03-22 11:34:56.763264,2025-03-22 11:34:56.808440,-47.915802001953125,-55.532642,-15.082769,10,underground,0.045,19.0,48.0
235,160,alarm,7.46,7.512,16:00:07.460,16:00:07.512,57607.460096,57607.511928,2025-03-22 11:34:57.460096,2025-03-22 11:34:57.511928,-51.28080749511719,-55.65117,-17.128618,30,underground,0.052,19.0,49.0
235,160,alarm,8.17,8.221,16:00:08.170,16:00:08.221,57608.17024,57608.221432,2025-03-22 11:34:58.170240,2025-03-22 11:34:58.221432,-51.6763916015625,-55.623135,-21.763767,30,underground,0.051,19.0,50.0
235,160,alarm,8.878,8.939,16:00:08.878,16:00:08.939,57608.877568,57608.938872,2025-03-22 11:34:58.877568,2025-03-22 11:34:58.938872,-49.670501708984375,-55.66182,-23.35683,30,underground,0.061,19.0,51.0
235,160,alarm,8.895,8.925,16:00:08.895,16:00:08.925,57608.89536,57608.924792,2025-03-22 11:34:58.895360,2025-03-22 11:34:58.924792,-48.04033660888672,-55.5707,-23.054806,10,underground,0.029,19.0,52.0
235,160,alarm,9.609,9.65,16:00:09.609,16:00:09.650,57609.609472,57609.650296,2025-03-22 11:34:59.609472,2025-03-22 11:34:59.650296,-51.23876190185547,-55.705475,-26.218779,30,underground,0.041,19.0,53.0
235,160,alarm,10.281,10.347,16:00:10.281,16:00:10.347,57610.28096,57610.346616,2025-03-22 11:35:00.280960,2025-03-22 11:35:00.346616,-49.06254196166992,-55.621483,-21.746998,30,underground,0.066,19.0,54.0
235,160,alarm,10.317,10.333,16:00:10.317,16:00:10.333,57610.316672,57610.333176,2025-03-22 11:35:00.316672,2025-03-22 11:35:00.333176,-45.75901412963867,-55.365982,-21.681395,10,underground,0.017,19.0,55.0
235,160,alarm,10.944,11.009,16:00:10.944,16:00:11.009,57610.944128,57611.008888,2025-03-22 11:35:00.944128,2025-03-22 11:35:01.008888,-49.60614776611328,-55.50446,-20.905788,30,underground,0.065,19.0,56.0
235,160,alarm,10.972,10.992,16:00:10.972,16:00:10.992,57610.971648,57610.991864,2025-03-22 11:35:00.971648,2025-03-22 11:35:00.991864,-47.138145446777344,-55.53741,-19.265789,10,underground,0.02,19.0,57.0
235,160,alarm,11.635,11.698,16:00:11.635,16:00:11.698,57611.634816,57611.697656,2025-03-22 11:35:01.634816,2025-03-22 11:35:01.697656,-50.36208724975586,-55.527493,-21.775396,30,underground,0.063,19.0,58.0
235,160,alarm,11.65,11.682,16:00:11.650,16:00:11.682,57611.649664,57611.682168,2025-03-22 11:35:01.649664,2025-03-22 11:35:01.682168,-48.86490249633789,-55.567734,-19.402975,10,underground,0.033,19.0,59.0
235,160,alarm,12.303,12.388,16:00:12.303,16:00:12.388,57612.302976,57612.387576,2025-03-22 11:35:02.302976,2025-03-22 11:35:02.387576,-49.38873291015625,-55.49022,-19.326551,30,underground,0.085,19.0,60.0
235,160,alarm,12.319,12.385,16:00:12.319,16:00:12.385,57612.319232,57612.384504,2025-03-22 11:35:02.319232,2025-03-22 11:35:02.384504,-48.71129608154297,-55.48709,-18.474228,10,underground,0.065,19.0,61.0
235,160,alarm,13.055,13.092,16:00:13.055,16:00:13.092,57613.055488,57613.092088,2025-03-22 11:35:03.055488,2025-03-22 11:35:03.092088,-52.84245300292969,-55.591618,-27.231218,30,underground,0.037,19.0,62.0
235,160,alarm,13.759,13.794,16:00:13.759,16:00:13.794,57613.758976,57613.793528,2025-03-22 11:35:03.758976,2025-03-22 11:35:03.793528,-48.76193237304688,-55.422,-19.21913,10,underground,0.035,19.0,63.0
235,160,alarm,14.373,14.438,16:00:14.373,16:00:14.438,57614.372736,57614.438136,2025-03-22 11:35:04.372736,2025-03-22 11:35:04.438136,-50.85859298706055,-55.607582,-21.371214,30,underground,0.065,19.0,64.0
235,160,alarm,14.394,14.423,16:00:14.394,16:00:14.423,57614.393856,57614.42252,2025-03-22 11:35:04.393856,2025-03-22 11:35:04.422520,-49.09857177734375,-55.589798,-19.123962,10,underground,0.029,19.0,65.0
235,160,alarm,15.007,15.057,16:00:15.007,16:00:15.057,57615.00736,57615.056888,2025-03-22 11:35:05.007360,2025-03-22 11:35:05.056888,-52.04177474975586,-55.650047,-23.403912,30,underground,0.05,19.0,66.0
235,160,alarm,15.666,15.711,16:00:15.666,16:00:15.711,57615.665664,57615.710712,2025-03-22 11:35:05.665664,2025-03-22 11:35:05.710712,-52.38520812988281,-55.53434,-26.630108,30,underground,0.045,19.0,67.0
235,160,alarm,17.014,17.062,16:00:17.014,16:00:17.062,57617.014272,57617.06188,2025-03-22 11:35:07.014272,2025-03-22 11:35:07.061880,-52.66975784301758,-55.85971,-24.741419,30,underground,0.048,19.0,68.0
235,160,alarm,17.666,17.707,16:00:17.666,16:00:17.707,57617.666176,57617.707,2025-03-22 11:35:07.666176,2025-03-22 11:35:07.707000,-52.61022186279297,-55.648212,-22.19569,30,underground,0.041,19.0,69.0
235,160,alarm,18.337,18.371,16:00:18.337,16:00:18.371,57618.337024,57618.371064,2025-03-22 11:35:08.337024,2025-03-22 11:35:08.371064,-49.40927505493164,-55.63522,-18.991962,10,underground,0.034,19.0,70.0
235,160,alarm,19.062,19.117,16:00:19.062,16:00:19.117,57619.061888,57619.117304,2025-03-22 11:35:09.061888,2025-03-22 11:35:09.117304,-51.19868850708008,-55.688557,-21.199032,30,underground,0.055,19.0,71.0
235,160,alarm,19.712,19.775,16:00:19.712,16:00:19.775,57619.711616,57619.77548,2025-03-22 11:35:09.711616,2025-03-22 11:35:09.775480,-53.022342681884766,-55.734695,-24.177076,30,underground,0.064,19.0,72.0
235,160,alarm,21.025,21.088,16:00:21.025,16:00:21.088,57621.025408,57621.087608,2025-03-22 11:35:11.025408,2025-03-22 11:35:11.087608,-51.18688201904297,-55.548702,-20.96181,30,underground,0.062,19.0,73.0
235,160,alarm,22.369,22.409,16:00:22.369,16:00:22.409,57622.368512,57622.409464,2025-03-22 11:35:12.368512,2025-03-22 11:35:12.409464,-53.1186752319336,-55.90718,-23.658352,30,underground,0.041,19.0,74.0
235,160,alarm,23.026,23.078,16:00:23.026,16:00:23.078,57623.026048,57623.077624,2025-03-22 11:35:13.026048,2025-03-22 11:35:13.077624,-49.50575256347656,-55.804672,-18.645386,10,underground,0.052,19.0,75.0
235,160,alarm,23.719,23.771,16:00:23.719,16:00:23.771,57623.719424,57623.770872,2025-03-22 11:35:13.719424,2025-03-22 11:35:13.770872,-51.30145263671875,-55.664005,-21.465412,30,underground,0.051,19.0,76.0
235,160,alarm,23.735,23.763,16:00:23.735,16:00:23.763,57623.734528,57623.76332,2025-03-22 11:35:13.734528,2025-03-22 11:35:13.763320,-50.74592590332031,-55.638523,-20.480831,10,underground,0.029,19.0,77.0
235,160,alarm,24.416,24.487,16:00:24.416,16:00:24.487,57624.416384,57624.487032,2025-03-22 11:35:14.416384,2025-03-22 11:35:14.487032,-50.26505279541016,-55.726204,-19.505259,30,underground,0.071,19.0,78.0
235,160,alarm,25.189,25.241,16:00:25.189,16:00:25.241,57625.189376,57625.240824,2025-03-22 11:35:15.189376,2025-03-22 11:35:15.240824,-51.333003997802734,-55.74503,-20.863377,30,underground,0.051,19.0,79.0
235,160,alarm,25.207,25.218,16:00:25.207,16:00:25.218,57625.206656,57625.217528,2025-03-22 11:35:15.206656,2025-03-22 11:35:15.217528,-49.41761779785156,-55.653656,-21.414492,10,underground,0.011,19.0,80.0
235,160,alarm,25.943,26.0,16:00:25.943,16:00:26.000,57625.942912,57626.00012,2025-03-22 11:35:15.942912,2025-03-22 11:35:16.000120,-51.473411560058594,-55.778244,-20.009281,30,underground,0.057,19.0,81.0
235,160,alarm,25.96,25.989,16:00:25.960,16:00:25.989,57625.959936,57625.988984,2025-03-22 11:35:15.959936,2025-03-22 11:35:15.988984,-50.554386138916016,-55.65353,-18.699354,10,underground,0.029,19.0,82.0
235,160,alarm,26.644,26.674,16:00:26.644,16:00:26.674,57626.644224,57626.674424,2025-03-22 11:35:16.644224,2025-03-22 11:35:16.674424,-53.81244659423828,-55.795593,-40.70562,30,underground,0.03,19.0,83.0
235,160,alarm,27.315,27.363,16:00:27.315,16:00:27.363,57627.31456,57627.363192,2025-03-22 11:35:17.314560,2025-03-22 11:35:17.363192,-52.55901718139648,-55.720467,-23.268372,30,underground,0.049,19.0,84.0
235,160,alarm,27.996,28.036,16:00:27.996,16:00:28.036,57627.996416,57628.035832,2025-03-22 11:35:17.996416,2025-03-22 11:35:18.035832,-53.39830780029297,-55.69554,-28.938198,30,underground,0.039,19.0,85.0
235,160,alarm,28.641,28.698,16:00:28.641,16:00:28.698,57628.641408,57628.69836,2025-03-22 11:35:18.641408,2025-03-22 11:35:18.698360,-52.40279769897461,-55.78969,-22.297249,30,underground,0.057,19.0,86.0
235,160,alarm,29.302,29.366,16:00:29.302,16:00:29.366,57629.3024,57629.366008,2025-03-22 11:35:19.302400,2025-03-22 11:35:19.366008,-52.03636169433594,-55.591515,-22.058218,30,underground,0.064,19.0,87.0
235,160,alarm,29.326,29.351,16:00:29.326,16:00:29.351,57629.32608,57629.35052,2025-03-22 11:35:19.326080,2025-03-22 11:35:19.350520,-50.96525192260742,-55.453915,-20.1762,10,underground,0.024,19.0,88.0
235,160,alarm,31.351,31.42,16:00:31.351,16:00:31.420,57631.350528,57631.41964,2025-03-22 11:35:21.350528,2025-03-22 11:35:21.419640,-52.01209259033203,-55.800514,-21.121151,30,underground,0.069,19.0,89.0
235,160,alarm,32.03,32.075,16:00:32.030,16:00:32.075,57632.030464,57632.075,2025-03-22 11:35:22.030464,2025-03-22 11:35:22.075000,-52.67383575439453,-55.613155,-28.265472,30,underground,0.045,19.0,90.0
235,160,alarm,33.344,33.382,16:00:33.344,16:00:33.382,57633.344128,57633.382264,2025-03-22 11:35:23.344128,2025-03-22 11:35:23.382264,-53.25328826904297,-55.805397,-28.390877,30,underground,0.038,19.0,91.0
235,160,alarm,33.994,34.027,16:00:33.994,16:00:34.027,57633.994368,57634.027128,2025-03-22 11:35:23.994368,2025-03-22 11:35:24.027128,-53.42652130126953,-55.73155,-29.753506,30,underground,0.033,19.0,92.0
235,160,alarm,35.387,35.432,16:00:35.387,16:00:35.432,57635.387008,57635.432312,2025-03-22 11:35:25.387008,2025-03-22 11:35:25.432312,-53.009315490722656,-55.85451,-23.617123,30,underground,0.045,19.0,93.0
235,160,alarm,36.046,36.111,16:00:36.046,16:00:36.111,57636.045568,57636.111096,2025-03-22 11:35:26.045568,2025-03-22 11:35:26.111096,-52.16724395751953,-55.735096,-23.845022,30,underground,0.066,19.0,94.0
235,160,alarm,36.089,36.108,16:00:36.089,16:00:36.108,57636.088576,57636.107768,2025-03-22 11:35:26.088576,2025-03-22 11:35:26.107768,-51.00442886352539,-55.686092,-23.520233,10,underground,0.019,19.0,95.0
235,160,alarm,36.761,36.813,16:00:36.761,16:00:36.813,57636.76096,57636.813048,2025-03-22 11:35:26.760960,2025-03-22 11:35:26.813048,-53.13505554199219,-55.79649,-25.711756,30,underground,0.052,19.0,96.0
235,160,alarm,37.486,37.541,16:00:37.486,16:00:37.541,57637.485952,57637.54124,2025-03-22 11:35:27.485952,2025-03-22 11:35:27.541240,-52.74663925170898,-55.70485,-23.037304,30,underground,0.055,19.0,97.0
235,160,alarm,38.192,38.214,16:00:38.192,16:00:38.214,57638.191744,57638.21388,2025-03-22 11:35:28.191744,2025-03-22 11:35:28.213880,-53.65448760986328,-55.666023,-35.334366,30,underground,0.022,19.0,98.0
235,160,alarm,38.85,38.882,16:00:38.850,16:00:38.882,57638.849792,57638.881528,2025-03-22 11:35:28.849792,2025-03-22 11:35:28.881528,-53.68639373779297,-55.625397,-33.538834,30,underground,0.032,19.0,99.0
235,160,alarm,39.478,39.516,16:00:39.478,16:00:39.516,57639.478144,57639.51628,2025-03-22 11:35:29.478144,2025-03-22 11:35:29.516280,-53.55470275878906,-55.771095,-31.006382,30,underground,0.038,19.0,100.0
235,160,alarm,41.425,41.473,16:00:41.425,16:00:41.473,57641.424512,57641.472888,2025-03-22 11:35:31.424512,2025-03-22 11:35:31.472888,-53.00981521606445,-55.690002,-27.353535,30,underground,0.048,19.0,101.0
235,160,alarm,42.756,42.769,16:00:42.756,16:00:42.769,57642.755584,57642.769016,2025-03-22 11:35:32.755584,2025-03-22 11:35:32.769016,-54.10663604736328,-56.00767,-39.94108,30,underground,0.013,19.0,102.0
235,160,alarm,43.409,43.451,16:00:43.409,16:00:43.451,57643.409152,57643.451256,2025-03-22 11:35:33.409152,2025-03-22 11:35:33.451256,-53.2780876159668,-55.688206,-29.49153,30,underground,0.042,19.0,103.0
235,160,alarm,44.702,44.76,16:00:44.702,16:00:44.760,57644.702464,57644.760184,2025-03-22 11:35:34.702464,2025-03-22 11:35:34.760184,-53.21813583374024,-55.905556,-27.230558,30,underground,0.058,19.0,104.0
235,160,alarm,45.42,45.474,16:00:45.420,16:00:45.474,57645.420288,57645.474424,2025-03-22 11:35:35.420288,2025-03-22 11:35:35.474424,-53.15997695922852,-55.76489,-27.831223,30,underground,0.054,19.0,105.0
235,160,alarm,47.482,47.536,16:00:47.482,16:00:47.536,57647.48224,57647.535864,2025-03-22 11:35:37.482240,2025-03-22 11:35:37.535864,-52.47979736328125,-55.693733,-25.585861,30,underground,0.054,19.0,106.0
235,160,alarm,48.89,48.935,16:00:48.890,16:00:48.935,57648.889856,57648.934648,2025-03-22 11:35:38.889856,2025-03-22 11:35:38.934648,-53.33813095092773,-55.686584,-25.994453,30,underground,0.045,19.0,107.0
235,160,alarm,51.621,51.661,16:00:51.621,16:00:51.661,57651.620864,57651.661176,2025-03-22 11:35:41.620864,2025-03-22 11:35:41.661176,-53.66348648071289,-55.810448,-27.915155,30,underground,0.04,19.0,108.0
