exp,file_num,event_type,start_time_file_sec,stop_time_file_sec,start_time_experiment,stop_time_experiment,start_time_experiment_sec,stop_time_experiment_sec,start_time_real,stop_time_real,RMS_arena_1,RMS_arena_2,RMS_underground,channel,assigned_location,duration_sec,bout_id,position_in_bout
211,9,alarm,69.827,69.857,00:55:09.827,00:55:09.857,3309.82656,3309.85676,2025-03-12 16:40:59.826560,2025-03-12 16:40:59.856760,-52.636227,-52.32975,-54.85432,20,arena_2,0.03,30.0,11.0
211,9,alarm,70.899,70.937,00:55:10.899,00:55:10.937,3310.899328,3310.936696,2025-03-12 16:41:00.899328,2025-03-12 16:41:00.936696,-53.011482,-53.69398,-49.87459,30,underground,0.037,30.0,12.0
211,9,alarm,71.491,71.517,00:55:11.491,00:55:11.517,3311.490944,3311.516536,2025-03-12 16:41:01.490944,2025-03-12 16:41:01.516536,-52.96269,-52.51007,-48.149307,20,underground,0.026,30.0,13.0
211,9,alarm,72.012,72.048,00:55:12.012,00:55:12.048,3312.011904,3312.048376,2025-03-12 16:41:02.011904,2025-03-12 16:41:02.048376,-53.19447,-53.75639,-52.13079,30,underground,0.036,30.0,14.0
211,9,alarm,72.598,72.635,00:55:12.598,00:55:12.635,3312.598272,3312.635384,2025-03-12 16:41:02.598272,2025-03-12 16:41:02.635384,-53.282887,-54.169212,-51.759182,30,underground,0.037,30.0,15.0
211,9,alarm,73.735,73.761,00:55:13.735,00:55:13.761,3313.73504,3313.760888,2025-03-12 16:41:03.735040,2025-03-12 16:41:03.760888,-52.65966,-54.031548,-51.032074,30,underground,0.026,30.0,16.0
211,9,alarm,74.301,74.326,00:55:14.301,00:55:14.326,3314.300544,3314.32588,2025-03-12 16:41:04.300544,2025-03-12 16:41:04.325880,-52.99257,-52.723927,-53.59793,20,arena_2,0.025,30.0,17.0
211,9,alarm,75.504,75.544,00:55:15.504,00:55:15.544,3315.504,3315.543544,2025-03-12 16:41:05.504000,2025-03-12 16:41:05.543544,-52.721424,-53.46275,-48.754242,30,underground,0.04,30.0,18.0
211,9,alarm,75.527,75.555,00:55:15.527,00:55:15.555,3315.526912,3315.554552,2025-03-12 16:41:05.526912,2025-03-12 16:41:05.554552,-52.16938,-51.29383,-49.65139,10,underground,0.028,30.0,19.0
211,9,alarm,76.114,76.143,00:55:16.114,00:55:16.143,3316.114176,3316.142968,2025-03-12 16:41:06.114176,2025-03-12 16:41:06.142968,-53.18352,-53.77584,-51.29751,30,underground,0.029,30.0,20.0
211,9,alarm,76.138,76.156,00:55:16.138,00:55:16.156,3316.138496,3316.15628,2025-03-12 16:41:06.138496,2025-03-12 16:41:06.156280,-53.261074,-52.96267,-51.810005,20,underground,0.018,30.0,21.0
211,9,alarm,76.757,76.794,00:55:16.757,00:55:16.794,3316.756864,3316.794232,2025-03-12 16:41:06.756864,2025-03-12 16:41:06.794232,-53.230667,-53.643555,-50.268105,30,underground,0.037,30.0,22.0
211,9,alarm,79.345,79.383,00:55:19.345,00:55:19.383,3319.344896,3319.383416,2025-03-12 16:41:09.344896,2025-03-12 16:41:09.383416,-53.261,-53.362385,-50.5908,30,underground,0.039,30.0,23.0
211,9,alarm,166.7,166.787,00:56:46.700,00:56:46.787,3406.700288,3406.78668,2025-03-12 16:42:36.700288,2025-03-12 16:42:36.786680,-23.587416,-39.73385,-54.91949,10,arena_1,0.086,31.0,1.0
211,9,alarm,166.852,166.887,00:56:46.852,00:56:46.887,3406.85184,3406.887288,2025-03-12 16:42:36.851840,2025-03-12 16:42:36.887288,-30.445732,-40.17967,-24.704514,20,underground,0.035,31.0,2.0
211,9,alarm,166.913,167.146,00:56:46.913,00:56:47.146,3406.912512,3407.145592,2025-03-12 16:42:36.912512,2025-03-12 16:42:37.145592,-39.294067,-48.505455,-17.749065,30,underground,0.233,31.0,3.0
211,9,alarm,167.217,167.266,00:56:47.217,00:56:47.266,3407.217408,3407.265784,2025-03-12 16:42:37.217408,2025-03-12 16:42:37.265784,-46.680355,-50.508255,-20.701756,30,underground,0.048,31.0,4.0
211,9,alarm,167.753,167.843,00:56:47.753,00:56:47.843,3407.753344,3407.84268,2025-03-12 16:42:37.753344,2025-03-12 16:42:37.842680,-28.372992,-39.35119,-29.68479,30,arena_1,0.089,31.0,5.0
211,9,alarm,168.125,168.323,00:56:48.125,00:56:48.323,3408.1248,3408.322936,2025-03-12 16:42:38.124800,2025-03-12 16:42:38.322936,-46.883736,-50.345135,-33.219685,30,underground,0.198,31.0,6.0
211,9,alarm,168.898,169.086,00:56:48.898,00:56:49.086,3408.897664,3409.0862,2025-03-12 16:42:38.897664,2025-03-12 16:42:39.086200,-41.573044,-50.245354,-17.855356,10,underground,0.189,31.0,7.0
211,9,alarm,169.714,169.87,00:56:49.714,00:56:49.870,3409.714304,3409.86956,2025-03-12 16:42:39.714304,2025-03-12 16:42:39.869560,-31.426273,-43.43986,-19.384735,30,underground,0.155,31.0,8.0
211,9,alarm,169.807,169.885,00:56:49.807,00:56:49.885,3409.80736,3409.884664,2025-03-12 16:42:39.807360,2025-03-12 16:42:39.884664,-28.27721,-39.93032,-24.942535,10,underground,0.077,31.0,9.0
211,9,alarm,169.822,169.9,00:56:49.822,00:56:49.900,3409.822208,3409.90028,2025-03-12 16:42:39.822208,2025-03-12 16:42:39.900280,-29.191425,-39.63455,-23.497553,20,underground,0.078,31.0,10.0
211,9,alarm,170.389,170.536,00:56:50.389,00:56:50.536,3410.388736,3410.536312,2025-03-12 16:42:40.388736,2025-03-12 16:42:40.536312,-48.815388,-49.95559,-17.63605,30,underground,0.148,31.0,11.0
211,9,alarm,170.743,170.774,00:56:50.743,00:56:50.774,3410.743168,3410.774264,2025-03-12 16:42:40.743168,2025-03-12 16:42:40.774264,-53.276253,-54.48049,-32.392372,30,underground,0.031,31.0,12.0
211,9,alarm,171.338,171.411,00:56:51.338,00:56:51.411,3411.338496,3411.410936,2025-03-12 16:42:41.338496,2025-03-12 16:42:41.410936,-47.738686,-50.71522,-18.15038,10,underground,0.072,31.0,13.0
211,9,alarm,172.047,172.128,00:56:52.047,00:56:52.128,3412.04736,3412.127992,2025-03-12 16:42:42.047360,2025-03-12 16:42:42.127992,-47.87786,-50.076233,-15.257683,10,underground,0.081,31.0,14.0
211,9,alarm,172.335,172.382,00:56:52.335,00:56:52.382,3412.33536,3412.381688,2025-03-12 16:42:42.335360,2025-03-12 16:42:42.381688,-50.00462,-49.60342,-28.3839,30,underground,0.046,31.0,15.0
211,9,alarm,172.459,172.533,00:56:52.459,00:56:52.533,3412.45888,3412.5326,2025-03-12 16:42:42.458880,2025-03-12 16:42:42.532600,-52.936726,-54.003075,-27.900372,30,underground,0.074,31.0,16.0
211,9,alarm,172.561,172.574,00:56:52.561,00:56:52.574,3412.560768,3412.573688,2025-03-12 16:42:42.560768,2025-03-12 16:42:42.573688,-50.236977,-51.24675,-32.63516,30,underground,0.013,31.0,17.0
211,9,alarm,173.203,173.443,00:56:53.203,00:56:53.443,3413.2032,3413.442936,2025-03-12 16:42:43.203200,2025-03-12 16:42:43.442936,-48.260654,-48.42491,-20.178175,30,underground,0.24,31.0,18.0
211,9,alarm,173.945,174.129,00:56:53.945,00:56:54.129,3413.944704,3414.12876,2025-03-12 16:42:43.944704,2025-03-12 16:42:44.128760,-49.268845,-49.545998,-19.96267,30,underground,0.184,31.0,19.0
211,9,alarm,174.558,174.638,00:56:54.558,00:56:54.638,3414.557952,3414.638072,2025-03-12 16:42:44.557952,2025-03-12 16:42:44.638072,-50.68284,-52.108368,-24.718058,30,underground,0.08,31.0,20.0
211,9,alarm,174.72,174.794,00:56:54.720,00:56:54.794,3414.719744,3414.793848,2025-03-12 16:42:44.719744,2025-03-12 16:42:44.793848,-47.343197,-46.39267,-17.119032,30,underground,0.074,31.0,21.0
211,9,alarm,175.328,175.5,00:56:55.328,00:56:55.500,3415.328384,3415.500024,2025-03-12 16:42:45.328384,2025-03-12 16:42:45.500024,-49.887814,-50.565876,-18.75215,30,underground,0.172,31.0,22.0
211,9,alarm,175.995,176.184,00:56:55.995,00:56:56.184,3415.994752,3416.183544,2025-03-12 16:42:45.994752,2025-03-12 16:42:46.183544,-47.6818,-47.651733,-17.720428,30,underground,0.189,31.0,23.0
211,9,alarm,176.593,176.803,00:56:56.593,00:56:56.803,3416.592896,3416.803448,2025-03-12 16:42:46.592896,2025-03-12 16:42:46.803448,-49.75934,-51.47963,-18.051691,30,underground,0.211,31.0,24.0
211,9,alarm,177.394,177.572,00:56:57.394,00:56:57.572,3417.39392,3417.571704,2025-03-12 16:42:47.393920,2025-03-12 16:42:47.571704,-49.042934,-50.22552,-22.39784,30,underground,0.178,31.0,25.0
211,9,alarm,178.136,178.29,00:56:58.136,00:56:58.290,3418.13568,3418.290296,2025-03-12 16:42:48.135680,2025-03-12 16:42:48.290296,-45.390263,-45.610806,-15.971751,30,underground,0.155,31.0,26.0
211,9,alarm,178.881,178.972,00:56:58.881,00:56:58.972,3418.88128,3418.971896,2025-03-12 16:42:48.881280,2025-03-12 16:42:48.971896,-47.73311,-47.965706,-19.799448,30,underground,0.091,31.0,27.0
211,9,alarm,178.901,178.94,00:56:58.901,00:56:58.940,3418.900608,3418.940024,2025-03-12 16:42:48.900608,2025-03-12 16:42:48.940024,-45.71556,-45.7979,-17.403059,10,underground,0.039,31.0,28.0
211,9,alarm,179.05,179.138,00:56:59.050,00:56:59.138,3419.05024,3419.138168,2025-03-12 16:42:49.050240,2025-03-12 16:42:49.138168,-50.735504,-51.427757,-19.427004,30,underground,0.088,31.0,29.0
211,9,alarm,179.627,179.749,00:56:59.627,00:56:59.749,3419.627136,3419.749112,2025-03-12 16:42:49.627136,2025-03-12 16:42:49.749112,-48.971752,-48.73651,-20.621883,30,underground,0.122,31.0,30.0
211,9,alarm,180.311,180.396,00:57:00.311,00:57:00.396,3420.311296,3420.396408,2025-03-12 16:42:50.311296,2025-03-12 16:42:50.396408,-48.554886,-48.82063,-19.325262,30,underground,0.085,31.0,31.0
211,9,alarm,181.839,181.978,00:57:01.839,00:57:01.978,3421.839232,3421.978104,2025-03-12 16:42:51.839232,2025-03-12 16:42:51.978104,-41.89418,-47.6992,-10.198837,30,underground,0.139,31.0,32.0
211,9,alarm,182.579,182.648,00:57:02.579,00:57:02.648,3422.57856,3422.648312,2025-03-12 16:42:52.578560,2025-03-12 16:42:52.648312,-42.3684,-48.62397,-13.385915,10,underground,0.07,31.0,33.0
211,9,alarm,183.274,183.344,00:57:03.274,00:57:03.344,3423.274112,3423.343608,2025-03-12 16:42:53.274112,2025-03-12 16:42:53.343608,-41.87391,-45.65911,-12.692566,10,underground,0.069,31.0,34.0
211,9,alarm,183.948,184.054,00:57:03.948,00:57:04.054,3423.94816,3424.053752,2025-03-12 16:42:53.948160,2025-03-12 16:42:54.053752,-42.692703,-43.85626,-13.821048,30,underground,0.106,31.0,35.0
211,9,alarm,183.974,184.043,00:57:03.974,00:57:04.043,3423.973504,3424.042744,2025-03-12 16:42:53.973504,2025-03-12 16:42:54.042744,-41.135498,-42.56759,-12.29678,10,underground,0.069,31.0,36.0
211,9,alarm,184.595,184.713,00:57:04.595,00:57:04.713,3424.5952,3424.713336,2025-03-12 16:42:54.595200,2025-03-12 16:42:54.713336,-39.17449,-40.88087,-11.160221,30,underground,0.118,31.0,37.0
211,9,alarm,184.649,184.703,00:57:04.649,00:57:04.703,3424.649344,3424.703224,2025-03-12 16:42:54.649344,2025-03-12 16:42:54.703224,-36.334084,-38.506275,-8.699147,10,underground,0.054,31.0,38.0
211,9,alarm,185.268,185.376,00:57:05.268,00:57:05.376,3425.268096,3425.376248,2025-03-12 16:42:55.268096,2025-03-12 16:42:55.376248,-46.23858,-48.449436,-17.136814,30,underground,0.108,31.0,39.0
211,9,alarm,185.337,185.378,00:57:05.337,00:57:05.378,3425.337088,3425.377656,2025-03-12 16:42:55.337088,2025-03-12 16:42:55.377656,-43.74877,-46.848866,-14.389864,10,underground,0.041,31.0,40.0
211,9,alarm,185.88,185.951,00:57:05.880,00:57:05.951,3425.88032,3425.95084,2025-03-12 16:42:55.880320,2025-03-12 16:42:55.950840,-48.20112,-47.90833,-21.327078,30,underground,0.071,31.0,41.0
211,9,alarm,186.028,186.083,00:57:06.028,00:57:06.083,3426.02816,3426.08332,2025-03-12 16:42:56.028160,2025-03-12 16:42:56.083320,-40.55002,-44.63751,-9.086305,10,underground,0.055,31.0,42.0
211,9,alarm,186.522,186.607,00:57:06.522,00:57:06.607,3426.522112,3426.60748,2025-03-12 16:42:56.522112,2025-03-12 16:42:56.607480,-48.992496,-49.27557,-22.834671,30,underground,0.085,31.0,43.0
211,9,alarm,186.727,186.777,00:57:06.727,00:57:06.777,3426.727168,3426.77708,2025-03-12 16:42:56.727168,2025-03-12 16:42:56.777080,-45.123386,-49.93927,-16.435776,30,underground,0.05,31.0,44.0
211,9,alarm,186.748,186.771,00:57:06.748,00:57:06.771,3426.748032,3426.77132,2025-03-12 16:42:56.748032,2025-03-12 16:42:56.771320,-43.418854,-48.58717,-17.317108,10,underground,0.023,31.0,45.0
211,9,alarm,187.148,187.234,00:57:07.148,00:57:07.234,3427.147648,3427.233656,2025-03-12 16:42:57.147648,2025-03-12 16:42:57.233656,-49.109158,-48.953537,-21.60838,30,underground,0.086,31.0,46.0
211,9,alarm,187.303,187.38,00:57:07.303,00:57:07.380,3427.30304,3427.380344,2025-03-12 16:42:57.303040,2025-03-12 16:42:57.380344,-40.860043,-45.646175,-10.92579,30,underground,0.077,31.0,47.0
211,9,alarm,187.32,187.365,00:57:07.320,00:57:07.365,3427.31968,3427.364856,2025-03-12 16:42:57.319680,2025-03-12 16:42:57.364856,-39.115322,-44.817318,-9.114799,10,underground,0.045,31.0,48.0
211,9,alarm,187.824,187.886,00:57:07.824,00:57:07.886,3427.824256,3427.886456,2025-03-12 16:42:57.824256,2025-03-12 16:42:57.886456,-49.06567,-49.32236,-21.624657,30,underground,0.062,31.0,49.0
211,9,alarm,188.014,188.041,00:57:08.014,00:57:08.041,3428.013696,3428.040824,2025-03-12 16:42:58.013696,2025-03-12 16:42:58.040824,-42.77742,-47.86376,-13.1391325,10,underground,0.027,31.0,50.0
211,9,alarm,188.445,188.513,00:57:08.445,00:57:08.513,3428.444544,3428.512888,2025-03-12 16:42:58.444544,2025-03-12 16:42:58.512888,-48.64403,-48.763832,-20.221186,30,underground,0.068,31.0,51.0
211,9,alarm,188.691,188.748,00:57:08.691,00:57:08.748,3428.691328,3428.748408,2025-03-12 16:42:58.691328,2025-03-12 16:42:58.748408,-42.810623,-49.264343,-11.680084,10,underground,0.057,31.0,52.0
211,9,alarm,189.167,189.226,00:57:09.167,00:57:09.226,3429.166848,3429.225976,2025-03-12 16:42:59.166848,2025-03-12 16:42:59.225976,-47.64803,-47.63559,-19.88718,30,underground,0.059,31.0,53.0
211,9,alarm,189.328,189.403,00:57:09.328,00:57:09.403,3429.328384,3429.402616,2025-03-12 16:42:59.328384,2025-03-12 16:42:59.402616,-41.126514,-45.114017,-11.564344,10,underground,0.074,31.0,54.0
211,9,alarm,189.903,189.943,00:57:09.903,00:57:09.943,3429.90336,3429.943288,2025-03-12 16:42:59.903360,2025-03-12 16:42:59.943288,-50.131676,-50.234207,-24.230324,30,underground,0.04,31.0,55.0
211,9,alarm,190.826,191.045,00:57:10.826,00:57:11.045,3430.825856,3431.045496,2025-03-12 16:43:00.825856,2025-03-12 16:43:01.045496,-50.94262,-51.509396,-25.545914,30,underground,0.22,31.0,56.0
211,9,alarm,191.805,191.953,00:57:11.805,00:57:11.953,3431.804672,3431.95276,2025-03-12 16:43:01.804672,2025-03-12 16:43:01.952760,-47.303257,-46.848213,-21.154583,30,underground,0.148,31.0,57.0
211,9,alarm,192.526,192.6,00:57:12.526,00:57:12.600,3432.525696,3432.600056,2025-03-12 16:43:02.525696,2025-03-12 16:43:02.600056,-47.571636,-46.779762,-21.7054,30,underground,0.074,31.0,58.0
211,9,alarm,193.115,193.221,00:57:13.115,00:57:13.221,3433.114752,3433.221368,2025-03-12 16:43:03.114752,2025-03-12 16:43:03.221368,-48.35927,-48.62697,-22.22827,30,underground,0.107,31.0,59.0
211,9,alarm,193.681,193.753,00:57:13.681,00:57:13.753,3433.680768,3433.752952,2025-03-12 16:43:03.680768,2025-03-12 16:43:03.752952,-49.14413,-50.03084,-24.372643,30,underground,0.072,31.0,60.0
211,9,alarm,194.293,194.366,00:57:14.293,00:57:14.366,3434.293248,3434.366072,2025-03-12 16:43:04.293248,2025-03-12 16:43:04.366072,-50.545654,-51.858746,-23.82584,30,underground,0.073,31.0,61.0
211,9,alarm,194.905,195.042,00:57:14.905,00:57:15.042,3434.905344,3435.041528,2025-03-12 16:43:04.905344,2025-03-12 16:43:05.041528,-49.645462,-49.733547,-23.729366,30,underground,0.136,31.0,62.0
211,9,alarm,195.548,195.69,00:57:15.548,00:57:15.690,3435.548288,3435.690488,2025-03-12 16:43:05.548288,2025-03-12 16:43:05.690488,-49.04306,-49.515553,-24.332355,30,underground,0.142,31.0,63.0
211,9,alarm,196.173,196.281,00:57:16.173,00:57:16.281,3436.173312,3436.281336,2025-03-12 16:43:06.173312,2025-03-12 16:43:06.281336,-50.042385,-50.5626,-24.808779,30,underground,0.108,31.0,64.0
211,9,alarm,196.766,196.883,00:57:16.766,00:57:16.883,3436.765568,3436.88332,2025-03-12 16:43:06.765568,2025-03-12 16:43:06.883320,-48.764988,-48.29022,-24.074276,30,underground,0.118,31.0,65.0
211,9,alarm,197.374,197.506,00:57:17.374,00:57:17.506,3437.373824,3437.505656,2025-03-12 16:43:07.373824,2025-03-12 16:43:07.505656,-48.971184,-49.81214,-20.929707,30,underground,0.132,31.0,66.0
211,9,alarm,198.576,198.648,00:57:18.576,00:57:18.648,3438.575872,3438.64844,2025-03-12 16:43:08.575872,2025-03-12 16:43:08.648440,-51.505074,-53.054405,-25.53555,30,underground,0.073,31.0,67.0
211,9,alarm,199.169,199.257,00:57:19.169,00:57:19.257,3439.168768,3439.257208,2025-03-12 16:43:09.168768,2025-03-12 16:43:09.257208,-49.47325,-50.524487,-25.186432,30,underground,0.088,31.0,68.0
211,9,alarm,199.786,199.959,00:57:19.786,00:57:19.959,3439.785856,3439.95916,2025-03-12 16:43:09.785856,2025-03-12 16:43:09.959160,-49.814106,-50.967213,-24.012562,30,underground,0.173,31.0,69.0
211,9,alarm,200.425,200.502,00:57:20.425,00:57:20.502,3440.424576,3440.502392,2025-03-12 16:43:10.424576,2025-03-12 16:43:10.502392,-47.747536,-48.98265,-22.53664,30,underground,0.078,31.0,70.0
211,9,alarm,201.042,201.108,00:57:21.042,00:57:21.108,3441.042048,3441.107832,2025-03-12 16:43:11.042048,2025-03-12 16:43:11.107832,-51.786858,-53.311535,-25.193264,30,underground,0.066,31.0,71.0
211,9,alarm,201.656,201.825,00:57:21.656,00:57:21.825,3441.655552,3441.824888,2025-03-12 16:43:11.655552,2025-03-12 16:43:11.824888,-47.059746,-48.388676,-18.712654,30,underground,0.169,31.0,72.0
211,9,alarm,202.271,202.346,00:57:22.271,00:57:22.346,3442.271488,3442.345592,2025-03-12 16:43:12.271488,2025-03-12 16:43:12.345592,-48.054615,-49.60258,-22.53358,30,underground,0.074,31.0,73.0
211,9,alarm,202.914,203.031,00:57:22.914,00:57:23.031,3442.914432,3443.030648,2025-03-12 16:43:12.914432,2025-03-12 16:43:13.030648,-48.081924,-49.91192,-19.913967,30,underground,0.116,31.0,74.0
211,9,alarm,203.508,203.605,00:57:23.508,00:57:23.605,3443.507712,3443.605112,2025-03-12 16:43:13.507712,2025-03-12 16:43:13.605112,-48.18912,-49.206547,-23.435137,30,underground,0.097,31.0,75.0
211,9,alarm,203.653,203.695,00:57:23.653,00:57:23.695,3443.653248,3443.695224,2025-03-12 16:43:13.653248,2025-03-12 16:43:13.695224,-49.333336,-49.7926,-22.63936,30,underground,0.042,31.0,76.0
211,9,alarm,204.176,204.258,00:57:24.176,00:57:24.258,3444.175744,3444.25804,2025-03-12 16:43:14.175744,2025-03-12 16:43:14.258040,-48.1146,-49.131897,-22.01478,30,underground,0.082,31.0,77.0
211,9,alarm,204.804,204.885,00:57:24.804,00:57:24.885,3444.80384,3444.884984,2025-03-12 16:43:14.803840,2025-03-12 16:43:14.884984,-49.806103,-50.891266,-24.839447,30,underground,0.081,31.0,78.0
211,9,alarm,205.407,205.476,00:57:25.407,00:57:25.476,3445.40736,3445.476088,2025-03-12 16:43:15.407360,2025-03-12 16:43:15.476088,-51.93546,-53.948383,-27.493803,30,underground,0.069,31.0,79.0
211,9,alarm,205.992,206.091,00:57:25.992,00:57:26.091,3445.991808,3446.090616,2025-03-12 16:43:15.991808,2025-03-12 16:43:16.090616,-49.109444,-49.56981,-23.027538,30,underground,0.099,31.0,80.0
211,9,alarm,206.153,206.207,00:57:26.153,00:57:26.207,3446.152832,3446.206968,2025-03-12 16:43:16.152832,2025-03-12 16:43:16.206968,-47.59258,-47.04396,-22.635674,30,underground,0.054,31.0,81.0
211,9,alarm,206.698,206.853,00:57:26.698,00:57:26.853,3446.698496,3446.8526,2025-03-12 16:43:16.698496,2025-03-12 16:43:16.852600,-50.727467,-52.63311,-20.653133,30,underground,0.154,31.0,82.0
211,9,alarm,207.766,207.856,00:57:27.766,00:57:27.856,3447.766144,3447.855736,2025-03-12 16:43:17.766144,2025-03-12 16:43:17.855736,-49.432484,-51.12934,-19.921791,30,underground,0.09,31.0,83.0
211,9,alarm,208.384,208.467,00:57:28.384,00:57:28.467,3448.384128,3448.467192,2025-03-12 16:43:18.384128,2025-03-12 16:43:18.467192,-50.012398,-51.987083,-19.045528,30,underground,0.083,31.0,84.0
211,9,alarm,209.089,209.179,00:57:29.089,00:57:29.179,3449.088896,3449.179128,2025-03-12 16:43:19.088896,2025-03-12 16:43:19.179128,-48.703655,-49.046623,-18.837551,30,underground,0.09,31.0,85.0
211,9,alarm,209.848,209.859,00:57:29.848,00:57:29.859,3449.847808,3449.858808,2025-03-12 16:43:19.847808,2025-03-12 16:43:19.858808,-46.734547,-46.283142,-22.35383,30,underground,0.011,31.0,86.0
211,9,alarm,210.288,210.345,00:57:30.288,00:57:30.345,3450.288,3450.345464,2025-03-12 16:43:20.288000,2025-03-12 16:43:20.345464,-49.753746,-50.01838,-23.920658,30,underground,0.057,31.0,87.0
211,9,alarm,210.899,210.966,00:57:30.899,00:57:30.966,3450.898816,3450.966392,2025-03-12 16:43:20.898816,2025-03-12 16:43:20.966392,-46.102367,-45.272785,-20.441992,30,underground,0.068,31.0,88.0
211,9,alarm,212.801,212.857,00:57:32.801,00:57:32.857,3452.801408,3452.856952,2025-03-12 16:43:22.801408,2025-03-12 16:43:22.856952,-52.404663,-53.185734,-27.010143,30,underground,0.056,31.0,89.0
211,9,alarm,214.384,214.436,00:57:34.384,00:57:34.436,3454.384384,3454.436344,2025-03-12 16:43:24.384384,2025-03-12 16:43:24.436344,-50.385544,-50.599552,-23.618433,30,underground,0.052,31.0,90.0
211,9,alarm,214.487,214.5,00:57:34.487,00:57:34.500,3454.486784,3454.499832,2025-03-12 16:43:24.486784,2025-03-12 16:43:24.499832,-51.18969,-53.658974,-16.792103,30,underground,0.013,31.0,91.0
211,9,alarm,218.136,218.167,00:57:38.136,00:57:38.167,3458.13568,3458.16716,2025-03-12 16:43:28.135680,2025-03-12 16:43:28.167160,-47.532356,-47.13984,-25.739365,30,underground,0.031,31.0,92.0
211,9,alarm,218.732,218.767,00:57:38.732,00:57:38.767,3458.731776,3458.76748,2025-03-12 16:43:28.731776,2025-03-12 16:43:28.767480,-47.005615,-46.220795,-27.464516,30,underground,0.036,31.0,93.0
211,9,alarm,219.233,219.319,00:57:39.233,00:57:39.319,3459.232768,3459.319288,2025-03-12 16:43:29.232768,2025-03-12 16:43:29.319288,-48.002987,-48.220123,-20.73222,30,underground,0.087,31.0,94.0
211,9,alarm,219.795,219.837,00:57:39.795,00:57:39.837,3459.79456,3459.837432,2025-03-12 16:43:29.794560,2025-03-12 16:43:29.837432,-46.985275,-46.91292,-22.766533,30,underground,0.043,31.0,95.0
211,9,alarm,220.376,220.438,00:57:40.376,00:57:40.438,3460.37632,3460.438008,2025-03-12 16:43:30.376320,2025-03-12 16:43:30.438008,-49.375668,-49.357258,-24.954441,30,underground,0.062,31.0,96.0
211,9,alarm,220.956,221.019,00:57:40.956,00:57:41.019,3460.956288,3461.018616,2025-03-12 16:43:30.956288,2025-03-12 16:43:31.018616,-48.545273,-48.339073,-22.36259,30,underground,0.062,31.0,97.0
211,9,alarm,221.585,221.652,00:57:41.585,00:57:41.652,3461.585408,3461.651832,2025-03-12 16:43:31.585408,2025-03-12 16:43:31.651832,-49.27548,-48.743862,-22.567118,30,underground,0.066,31.0,98.0
211,9,alarm,221.704,221.78,00:57:41.704,00:57:41.780,3461.704448,3461.780216,2025-03-12 16:43:31.704448,2025-03-12 16:43:31.780216,-47.373795,-46.984367,-21.419281,30,underground,0.076,31.0,99.0
211,9,alarm,222.798,222.824,00:57:42.798,00:57:42.824,3462.798208,3462.823544,2025-03-12 16:43:32.798208,2025-03-12 16:43:32.823544,-47.214745,-46.1832,-31.337194,30,underground,0.025,31.0,100.0
211,9,alarm,223.275,223.383,00:57:43.275,00:57:43.383,3463.275264,3463.38316,2025-03-12 16:43:33.275264,2025-03-12 16:43:33.383160,-48.796387,-48.674435,-23.535397,30,underground,0.108,31.0,101.0
211,9,alarm,223.874,223.928,00:57:43.874,00:57:43.928,3463.87392,3463.927544,2025-03-12 16:43:33.873920,2025-03-12 16:43:33.927544,-46.486237,-46.309505,-22.58465,30,underground,0.054,31.0,102.0
211,9,alarm,224.532,224.565,00:57:44.532,00:57:44.565,3464.532352,3464.565368,2025-03-12 16:43:34.532352,2025-03-12 16:43:34.565368,-47.18863,-46.701202,-21.239794,30,underground,0.033,31.0,103.0
211,9,alarm,225.116,225.154,00:57:45.116,00:57:45.154,3465.115904,3465.154168,2025-03-12 16:43:35.115904,2025-03-12 16:43:35.154168,-50.901886,-51.577477,-23.338882,30,underground,0.038,31.0,104.0
211,9,alarm,225.607,225.698,00:57:45.607,00:57:45.698,3465.606912,3465.69804,2025-03-12 16:43:35.606912,2025-03-12 16:43:35.698040,-48.507866,-48.489918,-21.324041,30,underground,0.091,31.0,105.0
211,9,alarm,225.784,225.801,00:57:45.784,00:57:45.801,3465.784192,3465.801336,2025-03-12 16:43:35.784192,2025-03-12 16:43:35.801336,-50.613815,-50.476208,-31.529446,30,underground,0.017,31.0,106.0
211,9,alarm,226.238,226.257,00:57:46.238,00:57:46.257,3466.237824,3466.256888,2025-03-12 16:43:36.237824,2025-03-12 16:43:36.256888,-48.188576,-46.585804,-32.862392,30,underground,0.019,31.0,107.0
211,9,alarm,226.83,226.89,00:57:46.830,00:57:46.890,3466.829568,3466.89036,2025-03-12 16:43:36.829568,2025-03-12 16:43:36.890360,-49.337772,-49.121662,-23.929134,30,underground,0.061,31.0,108.0
211,9,alarm,228.111,228.172,00:57:48.111,00:57:48.172,3468.110592,3468.172152,2025-03-12 16:43:38.110592,2025-03-12 16:43:38.172152,-48.93661,-48.30166,-22.200912,30,underground,0.062,31.0,109.0
211,9,alarm,229.318,229.47,00:57:49.318,00:57:49.470,3469.317504,3469.469944,2025-03-12 16:43:39.317504,2025-03-12 16:43:39.469944,-48.839745,-48.654217,-21.9227,30,underground,0.152,31.0,110.0
211,9,alarm,231.142,231.221,00:57:51.142,00:57:51.221,3471.141632,3471.221368,2025-03-12 16:43:41.141632,2025-03-12 16:43:41.221368,-51.445915,-52.86799,-22.954817,30,underground,0.08,31.0,111.0
